,DNase
chr1:106938956:106938957:NM_001199213:Serpinb12,-0.08243204754372276
chr1:104768818:104768819:NM_011800:Cdh20,0.39510668289899464
chr1:106934448:106934449:NM_027971:Serpinb12,-0.025201936282655633
chr1:109983722:109983723:NM_172853:Cdh7,-0.1974800495160059
chr1:109982899:109982900:NM_001316743:Cdh7,-0.17827413856066085
chr1:115685136:115685137:NM_001077425:Cntnap5a,0.10729868883171556
chr1:109983301:109983302:NM_001316744:Cdh7,-0.18367178788611888
chr1:124045558:124045559:NM_199021:Dpp10,0.660455168014395
chr1:118389057:118389058:NM_029709:Clasp1,-0.9182507667995445
chr1:118389057:118389058:NM_001293301:Clasp1,-0.9182507667995445
chr1:118389057:118389058:NM_001293300:Clasp1,-0.9182507667995445
chr1:131097842:131097843:NM_008551:Mapkapk2,0.2630552911635643
chr1:132139684:132139685:NM_008795:Cdk18,0.3747556681132343
chr1:127868772:127868773:NM_178690:Rab3gap1,-0.9512426326256259
chr1:129273303:129273304:NM_172485:Thsd7b,1.0969959949032464
chr1:135284083:135284084:NM_145417:Rnpep,0.3054302199788645
chr1:135284083:135284084:NM_001159624:Rnpep,0.3054302199788645
chr1:136346103:136346104:NM_001081360:Camsap2,-0.17237600717538804
chr1:139454772:139454773:NM_009791:Aspm,-0.7881975431188919
chr1:140246256:140246257:NM_001081027:Kcnt2,0.7873069600366742
chr1:136346103:136346104:NM_001347109:Camsap2,-0.17237600717538804
chr1:136346103:136346104:NM_001347110:Camsap2,-0.17237600717538804
chr1:149961289:149961290:NM_008869:Pla2g4a,-0.6377107696120479
chr1:146495665:146495666:NM_153539:Brinp3,-1.2746219024257444
chr1:143702892:143702893:NM_145991:Cdc73,-0.7687833791338868
chr1:146497686:146497687:NM_001145807:Brinp3,-1.3224849355154202
chr1:155158702:155158703:NM_021433:Stx6,-0.6294922684580742
chr1:152090319:152090320:NM_197990:1700025G04Rik,0.3947536739152667
chr1:152955100:152955101:NM_175460:Nmnat2,0.39089762419651863
chr1:158356259:158356260:NM_207583:Brinp2,1.29245296509996
chr1:157412594:157412595:NM_177644:Rasal2,0.00191912816879382
chr1:165708093:165708094:NM_001038846:Rcsd1,-0.03669994769418297
chr1:165708093:165708094:NM_178593:Rcsd1,-0.03669994769418297
chr1:160792937:160792938:NM_013862:Rabgap1l,-0.7385448989873463
chr1:175492544:175492545:NM_011880:Rgs7,0.6404461983623712
chr1:170927582:170927583:NM_001160215:Fcrla,-1.6826079406079248
chr1:170927582:170927583:NM_145141:Fcrla,-1.6826079406079248
chr1:175492544:175492545:NM_001199003:Rgs7,0.6404461983623712
chr1:170927582:170927583:NR_027666:Fcrla,-1.6826079406079248
chr1:175492544:175492545:NM_001347195:Rgs7,0.6404461983623712
chr1:181352627:181352628:NM_001160212:Cnih3,0.5438841972296435
chr1:181352627:181352628:NM_001160211:Cnih3,0.5438841972296435
chr1:180330475:180330476:NM_001081175:Itpkb,-0.25828272094540905
chr1:179518002:179518003:NM_027188:Smyd3,-0.3494931458291318
chr1:177248766:177248767:NM_011785:Akt3,-1.137845197521991
chr1:181352627:181352628:NM_028408:Cnih3,0.5438841972296435
chr1:182409166:182409167:NM_173378:Trp53bp2,-0.0704674751761245
chr1:185537335:185537336:NR_030555:Mir297c,1.332452038893698
chr1:187609005:187609006:NM_001243792:Esrrg,1.1159144183320877
chr1:189728267:189728268:NM_008976:Ptpn14,0.9470805304973552
chr1:190911769:190911770:NM_178775:Rps6kc1,0.02643285546692157
chr1:188262837:188262838:NM_021408:Ush2a,0.5876455161587204
chr1:186705988:186705989:NM_009367:Tgfb2,1.851889562960867
chr1:186705988:186705989:NM_001329107:Tgfb2,1.851889562960867
chr1:195017398:195017399:NR_015566:A330023F24Rik,-0.7377307866457293
chr1:3671497:3671498:NM_001011874:Xkr4,1.0571256770181496
chr1:5018733:5018734:NM_001290372:Rgs20,0.5477010933311588
chr1:5019538:5019539:NM_021374:Rgs20,0.5831936051680636
chr1:5083085:5083086:NM_133826:Atp6v1h,-1.226230669618254
chr1:5070284:5070285:NM_001177795:Rgs20,-0.9128147253307909
chr1:4409240:4409241:NM_001195662:Rp1,0.12608861166562207
chr1:5083085:5083086:NM_001310442:Atp6v1h,-1.226230669618254
chr1:6730050:6730051:NR_045189:St18,-0.2892961579072556
chr1:6730050:6730051:NR_045188:St18,-0.2892961579072556
chr1:6487230:6487231:NM_001244693:St18,-0.005524971885008864
chr1:6730050:6730051:NM_173868:St18,-0.2892961579072556
chr1:6487230:6487231:NM_001244692:St18,-0.005524971885008864
chr1:9548045:9548046:NM_175236:Adhfe1,-0.6821289443899453
chr1:10232669:10232670:NM_001102430:Arfgef1,-0.721350285588106
chr1:9798129:9798130:NM_133220:Sgk3,-0.7072346793259732
chr1:9700208:9700209:NM_001290397:Mybl1,-0.9467217821856749
chr1:9700208:9700209:NM_008651:Mybl1,-0.9467217821856749
chr1:10038217:10038218:NM_026493:Cspp1,-0.5692084177853369
chr1:9798129:9798130:NM_177547:Sgk3,-0.7072346793259732
chr1:9967484:9967485:NM_001285425:Tcf24,-0.5081672697099291
chr1:9631091:9631092:NR_015470:2610203C22Rik,0.4569454654374131
chr1:9548045:9548046:NR_027664:Adhfe1,-0.6821289443899453
chr1:10865873:10865874:NR_030645:Mir467e,-0.559504253369493
chr1:10993464:10993465:NM_029525:Prex2,0.44285314181260627
chr1:11263962:11263963:NM_001033636:Prex2,-0.11705413906438637
chr1:12692429:12692430:NM_001198566:Sulf1,1.7523560725372134
chr1:12692429:12692430:NM_001198565:Sulf1,1.7523560725372134
chr1:12718544:12718545:NM_172294:Sulf1,1.7777376823041073
chr1:13374082:13374083:NM_008678:Ncoa2,0.025806692066170273
chr1:13372428:13372429:NM_001302702:Ncoa2,0.016448954647109555
chr1:12991134:12991135:NM_172841:Slco5a1,0.5973364819225775
chr1:14310198:14310199:NM_001252192:Eya1,-0.012309024571617918
chr1:14310198:14310199:NM_010164:Eya1,-0.012309024571617918
chr1:14310198:14310199:NM_001310459:Eya1,-0.012309024571617918
chr1:15312451:15312452:NM_001098528:Kcnb2,0.7074876869114458
chr1:16519301:16519302:NM_025303:Stau2,-0.3392369789891994
chr1:16519301:16519302:NM_001111272:Stau2,-0.3392369789891994
chr1:16105881:16105882:NM_133832:Rdh10,-0.8543007417015036
chr1:16656864:16656865:NM_026456:Eloc,-0.7659163108691063
chr1:16657118:16657119:NM_001310470:Eloc,-0.7631696986348604
chr1:15892721:15892722:NM_001033288:Sbspon,1.2444594134522324
chr1:16519114:16519115:NM_001347044:Stau2,-0.3346654326492172
chr1:16519301:16519302:NM_001347045:Stau2,-0.3392369789891994
chr1:17097888:17097889:NM_020604:Jph1,1.1513445382862946
chr1:17727645:17727646:NR_130314:Gm16070,0.8119052113730153
chr1:18223563:18223564:NR_002879:Defb44-ps,-0.24619180620734296
chr1:19103021:19103022:NM_153154:Tfap2d,0.8283549132164743
chr1:20618056:20618057:NM_153179:Pkhd1,0.607977745102553
chr1:21961941:21961942:NM_023872:Kcnq5,-1.2150317540404545
chr1:21961941:21961942:NM_001160139:Kcnq5,-1.2150317540404545
chr1:21962649:21962650:NM_001310477:Kcnq5,-1.2240287480576793
chr1:22432842:22432843:NM_053270:Rims1,-0.14265089679094162
chr1:22805723:22805724:NM_001012625:Rims1,1.2230363623677236
chr1:22432842:22432843:NM_183018:Rims1,-0.14265089679094162
chr1:22805723:22805724:NM_001012624:Rims1,1.2230363623677236
chr1:22432842:22432843:NM_001012623:Rims1,-0.14265089679094162
chr1:22805723:22805724:NM_001012623:Rims1,1.2230363623677236
chr1:23922380:23922381:NM_028534:Smap1,-0.9073984760928453
chr1:23909735:23909736:NM_001290683:Smap1,-0.8926021435393486
chr1:23909735:23909736:NR_110972:Smap1,-0.8926021435393486
chr1:24587436:24587437:NM_007733:Col19a1,0.07289272333823922
chr1:24195202:24195203:NM_001290691:Col9a1,0.9860792630499318
chr1:24177609:24177610:NM_007740:Col9a1,0.9446227840768534
chr1:31176434:31176435:NM_153601:Lgsn,0.3049179763053541
chr1:31222655:31222656:NR_033445:4931428L18Rik,0.28699445889319486
chr1:31096453:31096454:NR_136907:Gm29669,1.4530653041234043
chr1:34011824:34011825:NM_134448:Dst,0.8708319384925538
chr1:34459745:34459746:NM_011206:Ptpn18,-0.3869271561474374
chr1:34011824:34011825:NM_133833:Dst,0.8708319384925538
chr1:33908224:33908225:NM_001276764:Dst,0.8392727799489886
chr1:34849958:34849959:NM_145516:Plekhb2,-0.5421473658072621
chr1:34849958:34849959:NM_175421:Plekhb2,-0.5421473658072621
chr1:36593331:36593332:NM_027957:Fam178b,1.435513389444339
chr1:36683182:36683183:NM_001126046:Fam178b,0.2568160515903107
chr1:36244301:36244302:NM_198899:Uggt1,-0.35071121506108954
chr1:36445270:36445271:NM_001310517:Lman2l,-0.12120751479509176
chr1:36445270:36445271:NM_001013374:Lman2l,-0.12120751479509176
chr1:37218277:37218278:NM_001282010:Cnga3,1.4140951182144226
chr1:37219204:37219205:NM_009918:Cnga3,1.4234022441770695
chr1:37299837:37299838:NM_030266:Inpp4a,-0.12579412995492661
chr1:37541015:37541016:NM_173870:Mgat4a,0.38059915436244574
chr1:37719810:37719811:NM_028096:2010300C02Rik,1.5013808749075932
chr1:37536403:37536404:NM_001290801:Mgat4a,0.30028242100458385
chr1:37488604:37488605:NR_024017:4930594C11Rik,-1.1009136084519777
chr1:36939526:36939527:NM_018872:Tmem131,-0.595241119198408
chr1:37299837:37299838:NM_001290797:Inpp4a,-0.12579412995492661
chr1:37890410:37890411:NM_026913:Mitd1,-0.7812235905189502
chr1:37998009:37998010:NM_198303:Eif5b,-0.8381668388638045
chr1:38627243:38627244:NM_001290814:Aff3,0.4047735477661881
chr1:39720988:39720989:NM_001145660:Rfx8,0.468519846774401
chr1:39478746:39478747:NM_018775:Tbc1d8,0.919879725420482
chr1:39194271:39194272:NM_008719:Npas2,1.5664657972257923
chr1:40225079:40225080:NM_008362:Il1r1,0.5819692007684933
chr1:40084767:40084768:NM_010555:Il1r2,0.12142642711465414
chr1:39900912:39900913:NM_001252202:Map4k4,-0.6915611056428342
chr1:39900912:39900913:NM_001252201:Map4k4,-0.6915611056428342
chr1:39900912:39900913:NM_008696:Map4k4,-0.6915611056428342
chr1:39900912:39900913:NM_001252200:Map4k4,-0.6915611056428342
chr1:40681711:40681712:NM_001033289:Slc9a2,0.9271433109346311
chr1:42851232:42851233:NM_023514:Mrps9,-0.7681462983022962
chr1:43445750:43445751:NM_010879:Nck2,0.03527728011864885
chr1:43827707:43827708:NM_026430:Uxs1,-0.8894865735225973
chr1:44551670:44551671:NM_028450:Gulp1,0.6564181757483132
chr1:44147743:44147744:NM_011729:Ercc5,-0.7093240151585061
chr1:45503281:45503282:NM_007737:Col5a2,0.38941233991582286
chr1:46425517:46425518:NM_001310335:Dnah7c,0.30277330569539296
chr1:50927522:50927523:NM_019790:Tmeff2,0.8557874787862629
chr1:51333778:51333779:NR_045151:9330175M20Rik,0.625892744793578
chr1:51915977:51915978:NM_010863:Myo1b,1.3246606395326266
chr1:52233231:52233232:NM_001081081:Gls,-1.2600861890501671
chr1:51915977:51915978:NM_001161817:Myo1b,1.3246606395326266
chr1:52008239:52008240:NM_011487:Stat4,-0.9108044094135499
chr1:51987147:51987148:NM_001308266:Stat4,0.13966788097997732
chr1:51915977:51915978:NM_001290982:Myo1b,1.3246606395326266
chr1:53352751:53352752:NM_133728:Asnsd1,-1.1700742527646795
chr1:52727317:52727318:NM_133829:Mfsd6,-0.38167002824714746
chr1:52727317:52727318:NM_178081:Mfsd6,-0.38167002824714746
chr1:53352751:53352752:NM_001290984:Asnsd1,-1.1700742527646795
chr1:53297027:53297028:NM_153556:Pms1,-0.9602810952346629
chr1:54250682:54250683:NM_030025:Ccdc150,0.7864507287120868
chr1:54195033:54195034:NM_172655:Hecw2,0.8705793783538708
chr1:54195033:54195034:NM_001001883:Hecw2,0.8705793783538708
chr1:55363468:55363469:NM_029267:Boll,-0.7778671296430619
chr1:54926386:54926387:NM_001081433:Ankrd44,0.07098459613497267
chr1:55362706:55362707:NM_001113367:Boll,-0.777782751331679
chr1:55226781:55226782:NM_028713:Rftn2,-0.42526567797550435
chr1:55931240:55931241:NR_045837:9130227L01Rik,0.27204286566475877
chr1:56971333:56971334:NM_139146:Satb2,0.7446149788558428
chr1:57406547:57406548:NM_001081181:Maip1,-0.3916323131067927
chr1:58113135:58113136:NM_023617:Aox3,1.1009718556409376
chr1:58029968:58029969:NM_009676:Aox1,0.35057326028004576
chr1:57774860:57774861:NM_144882:Spats2l,1.9627466407445098
chr1:57845570:57845571:NM_001164566:Spats2l,1.353184916797315
chr1:58586396:58586397:NM_025597:Ndufb3,-1.022982486799149
chr1:58278325:58278326:NM_001008419:Aox2,1.0399010487457196
chr1:58445150:58445151:NM_022988:Nif3l1,-0.5839625646239913
chr1:59119805:59119806:NM_001037812:Tmem237,-0.4225294359920971
chr1:59120095:59120096:NM_001033449:Tmem237,-0.4238889189472514
chr1:58973570:58973571:NM_172656:Stradb,-0.3886570374738404
chr1:60043121:60043122:NM_001316695:Ica1l,-0.03371752792817412
chr1:60043121:60043122:NM_027407:Ica1l,-0.03371752792817412
chr1:60409618:60409619:NM_001198570:Abi2,-0.11215466918105549
chr1:60409618:60409619:NM_001198571:Abi2,-0.11215466918105549
chr1:60409618:60409619:NM_198127:Abi2,-0.11215466918105549
chr1:60180598:60180599:NM_173444:Nbeal1,-0.5950003255550934
chr1:60043121:60043122:NM_001316694:Ica1l,-0.03371752792817412
chr1:60566764:60566765:NM_001045513:Raph1,0.16537356484397656
chr1:62703316:62703317:NM_001077407:Nrp2,1.0638294395959214
chr1:62703316:62703317:NM_010939:Nrp2,1.0638294395959214
chr1:62703316:62703317:NM_001077404:Nrp2,1.0638294395959214
chr1:62703316:62703317:NM_001077406:Nrp2,1.0638294395959214
chr1:62703316:62703317:NM_001077403:Nrp2,1.0638294395959214
chr1:62703316:62703317:NM_001077405:Nrp2,1.0638294395959214
chr1:63445890:63445891:NM_011780:Adam23,0.8447582700354851
chr1:63200357:63200358:NM_001285937:Zdbf2,0.3405236630486832
chr1:63200357:63200358:NM_001285936:Zdbf2,0.3405236630486832
chr1:63273268:63273269:NM_028673:Zdbf2,1.7709403347485726
chr1:63176821:63176822:NM_001160039:Ndufs1,-0.5644063517391281
chr1:63176821:63176822:NM_001160040:Ndufs1,-0.5644063517391281
chr1:63176821:63176822:NM_145518:Ndufs1,-0.5644063517391281
chr1:63176821:63176822:NM_001160038:Ndufs1,-0.5644063517391281
chr1:63730317:63730318:NM_029696:Mdh1b,-0.7270320436405807
chr1:63273268:63273269:NM_001267872:Zdbf2,1.7709403347485726
chr1:64956823:64956824:NM_001039493:Plekhm3,-0.9077838753492252
chr1:64121388:64121389:NM_033563:Klf7,-0.7535600662657597
chr1:65186684:65186685:NM_001310624:Pikfyve,-0.42478798909108206
chr1:65186684:65186685:NM_011086:Pikfyve,-0.42478798909108206
chr1:66468446:66468447:NM_175510:Unc80,0.39215997558410254
chr1:66863308:66863309:NM_007381:Acadl,0.04851202991751678
chr1:66175328:66175329:NM_008632:Map2,0.9451821625983785
chr1:66175328:66175329:NM_001039934:Map2,0.9451821625983785
chr1:66321723:66321724:NM_001310634:Map2,0.27835139170814566
chr1:66700830:66700831:NM_001310644:Rpe,-0.7474608438824301
chr1:66700830:66700831:NM_001310643:Rpe,-0.7474608438824301
chr1:66700830:66700831:NM_001310642:Rpe,-0.7474608438824301
chr1:66700830:66700831:NM_025683:Rpe,-0.7474608438824301
chr1:69685959:69685960:NM_011770:Ikzf2,-0.06603078100367576
chr1:69826969:69826970:NM_001271533:Spag16,0.2573869212304139
chr1:71102971:71102972:NM_007525:Bard1,-1.245366063941437
chr1:70725714:70725715:NM_177164:Vwc2l,0.3658380700919925
chr1:70725714:70725715:NM_001310658:Vwc2l,0.3658380700919925
chr1:71557155:71557156:NM_026195:Atic,-0.45789894411802373
chr1:72536563:72536564:NM_001045533:March4,0.8060102213078179
chr1:72583250:72583251:NM_018817:Smarcal1,-0.19305847270573487
chr1:74124448:74124449:NM_001289895:Tns1,0.7338162015711374
chr1:74124446:74124447:NM_027884:Tns1,0.7339057445614766
chr1:73864465:73864466:NR_045311:6030407O03Rik,1.5158955052884358
chr1:74285033:74285034:NM_001039509:Pnkd,0.08563582098190149
chr1:75046638:75046639:NM_029342:Nhej1,0.07867162839321515
chr1:75360291:75360292:NM_010043:Des,1.3795574576385965
chr1:74588027:74588028:NM_029888:Zfp142,-0.3933474402720896
chr1:74588027:74588028:NM_001310668:Zfp142,-0.3933474402720896
chr1:77515087:77515088:NM_007936:Epha4,2.8075220063844935
chr1:78310345:78310346:NM_001004173:Sgpp2,1.530309695724469
chr1:78511059:78511060:NM_026713:Mogat1,0.188655273690422
chr1:78197135:78197136:NM_008781:Pax3,1.4101583849262855
chr1:78197135:78197136:NM_001159520:Pax3,1.4101583849262855
chr1:80665351:80665352:NM_001285927:Dock10,-1.560953125173718
chr1:79858664:79858665:NM_009255:Serpine2,1.4420668814477824
chr1:81077316:81077317:NM_172849:Nyap2,0.033705163471061804
chr1:82339048:82339049:NM_001122685:Rhbdd1,-0.22791845526862356
chr1:82586848:82586849:NM_007735:Col4a4,0.8768137202574647
chr1:82586920:82586921:NM_007734:Col4a3,0.8773302815101861
chr1:82316578:82316579:NM_029777:Rhbdd1,-0.4126595476304932
chr1:83408199:83408200:NM_172430:Sphkap,0.4107640215844051
chr1:84696220:84696221:NM_152915:Dner,1.2863382886896595
chr1:84839303:84839304:NM_133975:Trip12,-0.20263430230460525
chr1:84284644:84284645:NM_001003948:Pid1,1.5957451070793098
chr1:85598809:85598810:NM_030194:Sp110,-3.009344523339542
chr1:85603890:85603891:NM_175397:Sp110,-3.164958107039953
chr1:85736605:85736606:NM_177055:A630001G21Rik,-1.0778056454308045
chr1:86154779:86154780:NM_027456:Armc9,-0.6610108933556048
chr1:86154779:86154780:NM_001310702:Armc9,-0.6610108933556048
chr1:86154779:86154780:NM_030184:Armc9,-0.6610108933556048
chr1:86064618:86064619:NM_027357:Psmd1,-0.14084903073971863
chr1:88008550:88008551:NM_001198573:Usp40,0.180202200611556
chr1:87620311:87620312:NM_001110192:Inpp5d,-2.013995189838142
chr1:87326997:87326998:NM_001110212:Gigyf2,-0.7650069304770888
chr1:87264363:87264364:NM_028889:Efhd1,1.0872280063162507
chr1:87620311:87620312:NR_122078:Inpp5d,-2.013995189838142
chr1:87620311:87620312:NM_001110193:Inpp5d,-2.013995189838142
chr1:87326997:87326998:NM_146112:Gigyf2,-0.7650069304770888
chr1:87573869:87573870:NM_001111314:Ngef,0.8954872860311928
chr1:87803679:87803680:NM_009118:Sag,-0.05350280530732347
chr1:87620311:87620312:NM_010566:Inpp5d,-2.013995189838142
chr1:88008550:88008551:NM_001033291:Usp40,0.180202200611556
chr1:88166011:88166012:NM_201643:Ugt1a5,0.401986081761784
chr1:88103256:88103257:NM_201410:Ugt1a6b,-0.39455479052550396
chr1:88134808:88134809:NM_145079:Ugt1a6a,-0.001186744773869566
chr1:88306711:88306712:NM_134252:Trpm8,1.4393057668478124
chr1:88095000:88095001:NM_201642:Ugt1a7c,-0.40660504458498264
chr1:88200610:88200611:NM_013701:Ugt1a2,1.3264610855999583
chr1:89454810:89454811:NM_178119:Agap1,1.6176707628120892
chr1:89454810:89454811:NM_001037136:Agap1,1.6176707628120892
chr1:89406132:89406133:NR_040482:C030007H22Rik,0.7684871094650544
chr1:90153400:90153401:NM_029122:Iqca,1.8981923913889145
chr1:90967666:90967667:NM_001159725:Rab17,1.1653511878644607
chr1:90843970:90843971:NM_001243009:Col6a3,1.383231427711286
chr1:90969619:90969620:NM_008998:Rab17,1.088543232381151
chr1:91053443:91053444:NM_008515:Lrrfip1,-0.3491722082773765
chr1:90998726:90998727:NM_001111312:Lrrfip1,0.7767779477605584
chr1:91053443:91053444:NM_001111311:Lrrfip1,-0.3491722082773765
chr1:91053443:91053444:NM_001310732:Lrrfip1,-0.3491722082773765
chr1:90843970:90843971:NM_001243008:Col6a3,1.383231427711286
chr1:92180340:92180341:NM_207225:Hdac4,-0.14311896957715434
chr1:91351072:91351073:NM_027551:Klhl30,0.47803922112477737
chr1:93101873:93101874:NM_008440:Kif1a,1.9644824956353613
chr1:93101873:93101874:NM_001110315:Kif1a,1.9644824956353613
chr1:93101873:93101874:NM_001294149:Kif1a,1.9644824956353613
chr1:93082479:93082480:NM_001294150:Kif1a,1.4153821945457896
chr1:93168422:93168423:NM_001310428:Crocc2,1.3580624482596504
chr1:93754837:93754838:NM_025920:Thap4,-0.30752396638726776
chr1:93825239:93825240:NM_001310767:D2hgdh,-0.6740643070645116
chr1:93512103:93512104:NM_145519:Farp2,-0.07499405125458138
chr1:93478916:93478917:NM_133808:Hdlbp,-1.005999879995994
chr1:93825239:93825240:NM_178882:D2hgdh,-0.6740643070645116
chr1:93731925:93731926:NM_001310761:Thap4,0.2408727858280461
chr1:96872170:96872171:NM_172658:Slco4c1,0.5122250201862859
chr1:97128302:97128303:NM_028942:Slco6c1,-0.8041532506834198
chr1:96997559:96997560:NR_120500:Slco6b1,-0.29744360788525653
chr1:98421123:98421124:NM_027584:Slco6d1,-0.7618547749981786
chr1:98047792:98047793:NR_037993:B230216N24Rik,-0.302783982891838
chr1:97770171:97770172:NM_001310773:Gin1,-0.6436681283697927
chr1:97662017:97662018:NM_133825:D1Ertd622e,-0.7047697821459131
chr1:98421123:98421124:NM_001164233:Slco6d1,-0.7618547749981786
chr1:98095631:98095632:NM_013626:Pam,0.40106971222996063
chr1:97770171:97770172:NM_026250:Gin1,-0.6436681283697927
chr1:99772764:99772765:NM_172851:Cntnap5b,0.28337055160213337
chr1:105663675:105663676:NM_013784:Pign,-1.103651204774285
chr1:106714289:106714290:NM_009741:Bcl2,-0.6085006291841308
chr1:106171868:106171869:NM_133821:Phlpp1,-0.37064562789865796
chr1:106171523:106171524:NR_040630:Gm20753,-0.37300910020614936
chr1:119053618:119053619:NM_001081125:Gli2,2.1187890255618567
chr1:119837070:119837071:NM_019933:Ptpn4,-1.1438078794209852
chr1:119995209:119995210:NM_001115074:Cfap221,0.7689510217284051
chr1:120006979:120006980:NM_001012322:Sctr,0.6683340480506738
chr1:120006979:120006980:NM_001311077:Sctr,0.6683340480506738
chr1:121431066:121431067:NM_029955:Ccdc93,-0.2769260258265753
chr1:121087404:121087405:NR_038008:Celrr,1.3963345643797904
chr1:121431066:121431067:NM_001025156:Ccdc93,-0.2769260258265753
chr1:121087404:121087405:NR_110450:Celrr,1.3963345643797904
chr1:125561015:125561016:NM_028787:Slc35f5,-0.309900058526307
chr1:126492926:126492927:NM_172484:Nckap5,1.5567093372944478
chr1:126830631:126830632:NM_176957:Nckap5,1.2882463751069988
chr1:126830631:126830632:NM_001081756:Nckap5,1.2882463751069988
chr1:127678020:127678021:NM_028135:Tmem163,0.13891764326899034
chr1:127204985:127204986:NM_145128:Mgat5,-0.07952761432946497
chr1:127774163:127774164:NM_028399:Ccnt2,-0.3332085919605985
chr1:128328317:128328318:NM_001081078:Lct,0.19691505438892
chr1:128103046:128103047:NM_001285945:Zranb3,-0.8504928484219855
chr1:128103305:128103306:NM_181750:R3hdm1,-0.8474785732904038
chr1:128102470:128102471:NM_027678:Zranb3,-0.8527108465053693
chr1:130800901:130800902:NM_144960:Fcamr,0.5122377757737747
chr1:130423042:130423043:NM_007827:Cd55b,-0.8124773624536585
chr1:130681570:130681571:NR_028304:C4bp-ps1,0.15501420418472156
chr1:130800901:130800902:NM_001170632:Fcamr,0.5122377757737747
