,DNase
chr1:34011824:34011825:NM_133833:Dst,1.5238746452456553
chr1:33908224:33908225:NM_001276764:Dst,1.9950067671726248
chr1:34849958:34849959:NM_145516:Plekhb2,0.6524642882402333
chr1:34849958:34849959:NM_175421:Plekhb2,0.6524642882402333
chr1:36593331:36593332:NM_027957:Fam178b,0.2949346690705387
chr1:36683182:36683183:NM_001126046:Fam178b,-0.23916845037491619
chr1:36244301:36244302:NM_198899:Uggt1,-0.5749812845145753
chr1:36445270:36445271:NM_001310517:Lman2l,0.11205683830511969
chr1:36445270:36445271:NM_001013374:Lman2l,0.11205683830511969
chr1:37218277:37218278:NM_001282010:Cnga3,0.7244366377528121
chr1:37219204:37219205:NM_009918:Cnga3,0.7754590305165571
chr1:37299837:37299838:NM_030266:Inpp4a,-0.12092123780729082
chr1:37541015:37541016:NM_173870:Mgat4a,0.8114321792966928
chr1:37719810:37719811:NM_028096:2010300C02Rik,1.5751993245195064
chr1:37536403:37536404:NM_001290801:Mgat4a,0.7732559889584651
chr1:37488604:37488605:NR_024017:4930594C11Rik,-0.08609353353647232
chr1:36939526:36939527:NM_018872:Tmem131,-0.09838122050669029
chr1:37299837:37299838:NM_001290797:Inpp4a,-0.12092123780729082
chr1:37890410:37890411:NM_026913:Mitd1,-0.3598253811919448
chr1:37998009:37998010:NM_198303:Eif5b,-0.31213843748394504
chr1:38627243:38627244:NM_001290814:Aff3,1.3079900530539692
chr1:39720988:39720989:NM_001145660:Rfx8,0.7699294081862098
chr1:39478746:39478747:NM_018775:Tbc1d8,0.8034423064287378
chr1:39194271:39194272:NM_008719:Npas2,0.5781202082295921
chr1:40225079:40225080:NM_008362:Il1r1,-0.6753158194398309
chr1:40084767:40084768:NM_010555:Il1r2,0.18958099883942148
chr1:39900912:39900913:NM_001252202:Map4k4,0.7634953831007897
chr1:39900912:39900913:NM_001252201:Map4k4,0.7634953831007897
chr1:39900912:39900913:NM_008696:Map4k4,0.7634953831007897
chr1:39900912:39900913:NM_001252200:Map4k4,0.7634953831007897
chr1:40681711:40681712:NM_001033289:Slc9a2,0.22239756613909575
chr1:42851232:42851233:NM_023514:Mrps9,-0.09875413999836366
chr1:43445750:43445751:NM_010879:Nck2,0.6807890183410872
chr1:43827707:43827708:NM_026430:Uxs1,0.26792872734046813
chr1:44551670:44551671:NM_028450:Gulp1,0.5347717375598064
chr1:44147743:44147744:NM_011729:Ercc5,0.33209963696484873
chr1:45503281:45503282:NM_007737:Col5a2,0.46133601690965975
chr1:46425517:46425518:NM_001310335:Dnah7c,0.5117608732493287
chr1:50927522:50927523:NM_019790:Tmeff2,3.1778409169368906
chr1:51333778:51333779:NR_045151:9330175M20Rik,2.5592109436105788
chr1:51915977:51915978:NM_010863:Myo1b,0.22717657700493815
chr1:52233231:52233232:NM_001081081:Gls,0.2743631214537877
chr1:51915977:51915978:NM_001161817:Myo1b,0.22717657700493815
chr1:52008239:52008240:NM_011487:Stat4,-0.7406296706519794
chr1:51987147:51987148:NM_001308266:Stat4,0.21594397172362106
chr1:51915977:51915978:NM_001290982:Myo1b,0.22717657700493815
chr1:53352751:53352752:NM_133728:Asnsd1,-0.2894038140213228
chr1:52727317:52727318:NM_133829:Mfsd6,1.425322902338323
chr1:52727317:52727318:NM_178081:Mfsd6,1.425322902338323
chr1:53352751:53352752:NM_001290984:Asnsd1,-0.2894038140213228
chr1:53297027:53297028:NM_153556:Pms1,-0.07118268750455915
chr1:54250682:54250683:NM_030025:Ccdc150,0.3029485093045867
chr1:54195033:54195034:NM_172655:Hecw2,2.1495184679123716
chr1:54195033:54195034:NM_001001883:Hecw2,2.1495184679123716
chr1:55363468:55363469:NM_029267:Boll,-1.2154450249995585
chr1:54926386:54926387:NM_001081433:Ankrd44,0.3260874945602657
chr1:55362706:55362707:NM_001113367:Boll,-1.2215202096829407
chr1:55226781:55226782:NM_028713:Rftn2,0.07286196787403248
chr1:55931240:55931241:NR_045837:9130227L01Rik,0.5237267901688074
chr1:56971333:56971334:NM_139146:Satb2,0.6177564356880231
chr1:57406547:57406548:NM_001081181:Maip1,0.4067535877199638
chr1:58113135:58113136:NM_023617:Aox3,-0.7748513977459099
chr1:58029968:58029969:NM_009676:Aox1,0.0795308554317548
chr1:57774860:57774861:NM_144882:Spats2l,1.9213577026804076
chr1:57845570:57845571:NM_001164566:Spats2l,1.8587978184152107
chr1:58586396:58586397:NM_025597:Ndufb3,-0.053837399501596744
chr1:58278325:58278326:NM_001008419:Aox2,-0.015606591047466613
chr1:58445150:58445151:NM_022988:Nif3l1,-0.07257567601702597
chr1:59119805:59119806:NM_001037812:Tmem237,0.14354674564951633
chr1:59120095:59120096:NM_001033449:Tmem237,0.14580473368964517
chr1:58973570:58973571:NM_172656:Stradb,-0.10600812975410297
chr1:60043121:60043122:NM_001316695:Ica1l,0.25889496434943815
chr1:60043121:60043122:NM_027407:Ica1l,0.25889496434943815
chr1:60409618:60409619:NM_001198570:Abi2,0.9179410900315241
chr1:60409618:60409619:NM_001198571:Abi2,0.9179410900315241
chr1:60409618:60409619:NM_198127:Abi2,0.9179410900315241
chr1:60180598:60180599:NM_173444:Nbeal1,0.08096940193436764
chr1:60043121:60043122:NM_001316694:Ica1l,0.25889496434943815
chr1:60566764:60566765:NM_001045513:Raph1,0.5805229925188101
chr1:62703316:62703317:NM_001077407:Nrp2,1.4550753461355292
chr1:62703316:62703317:NM_010939:Nrp2,1.4550753461355292
chr1:62703316:62703317:NM_001077404:Nrp2,1.4550753461355292
chr1:62703316:62703317:NM_001077406:Nrp2,1.4550753461355292
chr1:62703316:62703317:NM_001077403:Nrp2,1.4550753461355292
chr1:62703316:62703317:NM_001077405:Nrp2,1.4550753461355292
chr1:63445890:63445891:NM_011780:Adam23,0.9549791288236271
chr1:63200357:63200358:NM_001285937:Zdbf2,-0.2814345933019088
chr1:63200357:63200358:NM_001285936:Zdbf2,-0.2814345933019088
chr1:63273268:63273269:NM_028673:Zdbf2,2.2409932886475925
chr1:63176821:63176822:NM_001160039:Ndufs1,-0.19844616498582598
chr1:63176821:63176822:NM_001160040:Ndufs1,-0.19844616498582598
chr1:63176821:63176822:NM_145518:Ndufs1,-0.19844616498582598
chr1:63176821:63176822:NM_001160038:Ndufs1,-0.19844616498582598
chr1:63730317:63730318:NM_029696:Mdh1b,0.2944846019409644
chr1:63273268:63273269:NM_001267872:Zdbf2,2.2409932886475925
chr1:64956823:64956824:NM_001039493:Plekhm3,-0.05874164548136803
chr1:64121388:64121389:NM_033563:Klf7,1.4306307806312175
chr1:65186684:65186685:NM_001310624:Pikfyve,0.031183637927099238
chr1:65186684:65186685:NM_011086:Pikfyve,0.031183637927099238
chr1:66468446:66468447:NM_175510:Unc80,2.082071243865731
chr1:66863308:66863309:NM_007381:Acadl,0.2772733850028686
chr1:66175328:66175329:NM_008632:Map2,2.919998602482807
chr1:66175328:66175329:NM_001039934:Map2,2.919998602482807
chr1:66321723:66321724:NM_001310634:Map2,4.34779834573455
chr1:66700830:66700831:NM_001310644:Rpe,0.17553382167672957
chr1:66700830:66700831:NM_001310643:Rpe,0.17553382167672957
chr1:66700830:66700831:NM_001310642:Rpe,0.17553382167672957
chr1:66700830:66700831:NM_025683:Rpe,0.17553382167672957
chr1:69685959:69685960:NM_011770:Ikzf2,1.592391587970997
chr1:69826969:69826970:NM_001271533:Spag16,0.40514541758352485
chr1:71102971:71102972:NM_007525:Bard1,-1.5507442949200283
chr1:70725714:70725715:NM_177164:Vwc2l,1.5861768563858383
chr1:70725714:70725715:NM_001310658:Vwc2l,1.5861768563858383
chr1:71557155:71557156:NM_026195:Atic,-0.4685779773708534
chr1:72536563:72536564:NM_001045533:March4,2.1912386508825628
chr1:72583250:72583251:NM_018817:Smarcal1,0.5353701043583001
chr1:74124448:74124449:NM_001289895:Tns1,-0.10699535528253219
chr1:74124446:74124447:NM_027884:Tns1,-0.10695483276760778
chr1:73864465:73864466:NR_045311:6030407O03Rik,0.5396105124727425
chr1:74285033:74285034:NM_001039509:Pnkd,0.17515812940290995
chr1:75046638:75046639:NM_029342:Nhej1,-0.24826531129638754
chr1:75360291:75360292:NM_010043:Des,1.052998973423679
chr1:74588027:74588028:NM_029888:Zfp142,0.08594607774992805
chr1:74588027:74588028:NM_001310668:Zfp142,0.08594607774992805
chr1:77515087:77515088:NM_007936:Epha4,2.9585401502500983
chr1:78310345:78310346:NM_001004173:Sgpp2,1.6947272097411383
chr1:78511059:78511060:NM_026713:Mogat1,-0.0863871964453202
chr1:78197135:78197136:NM_008781:Pax3,1.8736702351633696
chr1:78197135:78197136:NM_001159520:Pax3,1.8736702351633696
chr1:80665351:80665352:NM_001285927:Dock10,0.09862486334325458
chr1:79858664:79858665:NM_009255:Serpine2,1.691348154324858
chr1:81077316:81077317:NM_172849:Nyap2,3.7444795836614433
chr1:82339048:82339049:NM_001122685:Rhbdd1,0.6738629660706597
chr1:82586848:82586849:NM_007735:Col4a4,0.12548558871900956
chr1:82586920:82586921:NM_007734:Col4a3,0.12595415703784107
chr1:82316578:82316579:NM_029777:Rhbdd1,0.9693973318372914
chr1:83408199:83408200:NM_172430:Sphkap,2.052108060507126
chr1:84696220:84696221:NM_152915:Dner,2.1823651103729538
chr1:84839303:84839304:NM_133975:Trip12,-0.5172543439924718
chr1:84284644:84284645:NM_001003948:Pid1,0.8721751399653455
chr1:85598809:85598810:NM_030194:Sp110,-2.440962594634141
chr1:85603890:85603891:NM_175397:Sp110,-2.3460807785774396
chr1:85736605:85736606:NM_177055:A630001G21Rik,-0.9562345290702884
chr1:86154779:86154780:NM_027456:Armc9,-0.28613234754638706
chr1:86154779:86154780:NM_001310702:Armc9,-0.28613234754638706
chr1:86154779:86154780:NM_030184:Armc9,-0.28613234754638706
chr1:86064618:86064619:NM_027357:Psmd1,-0.02202393044777392
chr1:88008550:88008551:NM_001198573:Usp40,0.316518980767781
chr1:87620311:87620312:NM_001110192:Inpp5d,-1.0586684128605777
chr1:87326997:87326998:NM_001110212:Gigyf2,-0.7175507265776508
chr1:87264363:87264364:NM_028889:Efhd1,0.6111258526882408
chr1:87620311:87620312:NR_122078:Inpp5d,-1.0586684128605777
chr1:87620311:87620312:NM_001110193:Inpp5d,-1.0586684128605777
chr1:87326997:87326998:NM_146112:Gigyf2,-0.7175507265776508
chr1:87573869:87573870:NM_001111314:Ngef,0.494144271302443
chr1:87803679:87803680:NM_009118:Sag,-0.1402643575268611
chr1:87620311:87620312:NM_010566:Inpp5d,-1.0586684128605777
chr1:88008550:88008551:NM_001033291:Usp40,0.316518980767781
chr1:88166011:88166012:NM_201643:Ugt1a5,-0.627284921375716
chr1:88103256:88103257:NM_201410:Ugt1a6b,-1.0937919760942005
chr1:88134808:88134809:NM_145079:Ugt1a6a,0.2037990117470259
chr1:88306711:88306712:NM_134252:Trpm8,0.76770223877426
chr1:88095000:88095001:NM_201642:Ugt1a7c,-1.1010952705883235
chr1:88200610:88200611:NM_013701:Ugt1a2,0.14348730888444344
chr1:89454810:89454811:NM_178119:Agap1,2.018950443030986
chr1:89454810:89454811:NM_001037136:Agap1,2.018950443030986
chr1:89406132:89406133:NR_040482:C030007H22Rik,1.0948111047443816
chr1:90153400:90153401:NM_029122:Iqca,0.44520470626424313
chr1:90967666:90967667:NM_001159725:Rab17,1.340931237755261
chr1:90843970:90843971:NM_001243009:Col6a3,0.666994328747734
chr1:90969619:90969620:NM_008998:Rab17,1.4698560890270043
chr1:91053443:91053444:NM_008515:Lrrfip1,-0.43512425518280107
chr1:90998726:90998727:NM_001111312:Lrrfip1,1.4906734446782521
chr1:91053443:91053444:NM_001111311:Lrrfip1,-0.43512425518280107
chr1:91053443:91053444:NM_001310732:Lrrfip1,-0.43512425518280107
chr1:90843970:90843971:NM_001243008:Col6a3,0.666994328747734
chr1:92180340:92180341:NM_207225:Hdac4,0.6376861297736955
chr1:91351072:91351073:NM_027551:Klhl30,0.11110976243410643
chr1:93101873:93101874:NM_008440:Kif1a,2.488517437474021
chr1:93101873:93101874:NM_001110315:Kif1a,2.488517437474021
chr1:93101873:93101874:NM_001294149:Kif1a,2.488517437474021
chr1:93082479:93082480:NM_001294150:Kif1a,1.9404945154634052
chr1:93168422:93168423:NM_001310428:Crocc2,-0.03570740932045003
chr1:93754837:93754838:NM_025920:Thap4,0.2200021930498984
chr1:93825239:93825240:NM_001310767:D2hgdh,-0.22154506281823358
chr1:93512103:93512104:NM_145519:Farp2,-0.29800240037742665
chr1:93478916:93478917:NM_133808:Hdlbp,-0.11346423254823859
chr1:93825239:93825240:NM_178882:D2hgdh,-0.22154506281823358
chr1:93731925:93731926:NM_001310761:Thap4,0.1931627051746521
chr1:96872170:96872171:NM_172658:Slco4c1,0.02224688139089378
chr1:97128302:97128303:NM_028942:Slco6c1,-0.28102860214730735
chr1:96997559:96997560:NR_120500:Slco6b1,0.2056826066642351
chr1:98421123:98421124:NM_027584:Slco6d1,-0.6717387440459582
chr1:98047792:98047793:NR_037993:B230216N24Rik,2.67773093384683
chr1:97770171:97770172:NM_001310773:Gin1,0.03492138708494104
chr1:97662017:97662018:NM_133825:D1Ertd622e,1.023390501674135
chr1:98421123:98421124:NM_001164233:Slco6d1,-0.6717387440459582
chr1:98095631:98095632:NM_013626:Pam,1.7027284650343497
chr1:97770171:97770172:NM_026250:Gin1,0.03492138708494104
chr1:99772764:99772765:NM_172851:Cntnap5b,2.071635536417203
chr1:105663675:105663676:NM_013784:Pign,0.07137190388855881
chr1:106714289:106714290:NM_009741:Bcl2,1.2977872266235766
chr1:106171868:106171869:NM_133821:Phlpp1,0.4320259827788926
chr1:106171523:106171524:NR_040630:Gm20753,0.4217840206963173
chr1:119053618:119053619:NM_001081125:Gli2,0.6207948056844714
chr1:119837070:119837071:NM_019933:Ptpn4,0.08754941661737141
chr1:119995209:119995210:NM_001115074:Cfap221,-0.3105092441522782
chr1:120006979:120006980:NM_001012322:Sctr,0.07526933326324639
chr1:120006979:120006980:NM_001311077:Sctr,0.07526933326324639
chr1:121431066:121431067:NM_029955:Ccdc93,0.0015361013151636218
chr1:121087404:121087405:NR_038008:Celrr,0.9328263356206151
chr1:121431066:121431067:NM_001025156:Ccdc93,0.0015361013151636218
chr1:121087404:121087405:NR_110450:Celrr,0.9328263356206151
chr1:125561015:125561016:NM_028787:Slc35f5,0.6884777891983671
chr1:126492926:126492927:NM_172484:Nckap5,2.0582642866762018
chr1:126830631:126830632:NM_176957:Nckap5,1.3693596739436233
chr1:126830631:126830632:NM_001081756:Nckap5,1.3693596739436233
chr1:127678020:127678021:NM_028135:Tmem163,1.9474411661684954
chr1:127204985:127204986:NM_145128:Mgat5,0.7581018806786606
chr1:127774163:127774164:NM_028399:Ccnt2,-0.1557024228089168
chr1:128328317:128328318:NM_001081078:Lct,-0.37126164278127444
chr1:128103046:128103047:NM_001285945:Zranb3,-0.04262002027641115
chr1:128103305:128103306:NM_181750:R3hdm1,-0.04045619104101389
chr1:128102470:128102471:NM_027678:Zranb3,-0.05194679271635838
chr1:130800901:130800902:NM_144960:Fcamr,-0.5133299134813932
chr1:130423042:130423043:NM_007827:Cd55b,-0.6240786577808616
chr1:130681570:130681571:NR_028304:C4bp-ps1,-0.42145825283945765
chr1:130800901:130800902:NM_001170632:Fcamr,-0.5133299134813932
chr1:130423042:130423043:NM_001317361:Cd55b,-0.6240786577808616
chr1:131527360:131527361:NM_001081011:Srgap2,0.42547228226865974
chr1:131245177:131245178:NM_018750:Rassf5,0.7526733531539946
