,H3K27ac
chr1:187609005:187609006:NM_001243792:Esrrg,1.5669040012129083
chr1:189728267:189728268:NM_008976:Ptpn14,1.5337448832417864
chr1:190911769:190911770:NM_178775:Rps6kc1,-0.18527113052469618
chr1:188262837:188262838:NM_021408:Ush2a,0.7096806967250284
chr1:186705988:186705989:NM_009367:Tgfb2,0.4948920311240511
chr1:186705988:186705989:NM_001329107:Tgfb2,0.4948920311240511
chr1:195017398:195017399:NR_015566:A330023F24Rik,-0.3328361139184845
chr1:3671497:3671498:NM_001011874:Xkr4,1.234982378230441
chr1:5018733:5018734:NM_001290372:Rgs20,1.1923543728812167
chr1:5019538:5019539:NM_021374:Rgs20,1.2046448781274248
chr1:5083085:5083086:NM_133826:Atp6v1h,-0.964979844535365
chr1:5070284:5070285:NM_001177795:Rgs20,-0.5770279030455184
chr1:4409240:4409241:NM_001195662:Rp1,-0.5825338684861624
chr1:5083085:5083086:NM_001310442:Atp6v1h,-0.964979844535365
chr1:6730050:6730051:NR_045189:St18,0.9078968117870814
chr1:6730050:6730051:NR_045188:St18,0.9078968117870814
chr1:6487230:6487231:NM_001244693:St18,0.27086113755457975
chr1:6730050:6730051:NM_173868:St18,0.9078968117870814
chr1:6487230:6487231:NM_001244692:St18,0.27086113755457975
chr1:9548045:9548046:NM_175236:Adhfe1,-0.13946749453934298
chr1:10232669:10232670:NM_001102430:Arfgef1,-0.6240454132150711
chr1:9798129:9798130:NM_133220:Sgk3,-0.6625647019147679
chr1:9700208:9700209:NM_001290397:Mybl1,-1.1147530590093269
chr1:9700208:9700209:NM_008651:Mybl1,-1.1147530590093269
chr1:10038217:10038218:NM_026493:Cspp1,-1.0296664509480564
chr1:9798129:9798130:NM_177547:Sgk3,-0.6625647019147679
chr1:9967484:9967485:NM_001285425:Tcf24,-0.41324390258040755
chr1:9631091:9631092:NR_015470:2610203C22Rik,1.4138041625728146
chr1:9548045:9548046:NR_027664:Adhfe1,-0.13946749453934298
chr1:10865873:10865874:NR_030645:Mir467e,-0.3390835907368945
chr1:10993464:10993465:NM_029525:Prex2,0.9739322718780764
chr1:11263962:11263963:NM_001033636:Prex2,0.42011184891162245
chr1:12692429:12692430:NM_001198566:Sulf1,1.144405232683021
chr1:12692429:12692430:NM_001198565:Sulf1,1.144405232683021
chr1:12718544:12718545:NM_172294:Sulf1,1.2422996574641125
chr1:13374082:13374083:NM_008678:Ncoa2,-0.5439822061659518
chr1:13372428:13372429:NM_001302702:Ncoa2,-0.541800280451161
chr1:12991134:12991135:NM_172841:Slco5a1,1.0774180999497123
chr1:14310198:14310199:NM_001252192:Eya1,-0.6013651307224721
chr1:14310198:14310199:NM_010164:Eya1,-0.6013651307224721
chr1:14310198:14310199:NM_001310459:Eya1,-0.6013651307224721
chr1:15312451:15312452:NM_001098528:Kcnb2,0.5884631075319291
chr1:16519301:16519302:NM_025303:Stau2,0.4341826994366584
chr1:16519301:16519302:NM_001111272:Stau2,0.4341826994366584
chr1:16105881:16105882:NM_133832:Rdh10,-0.6074250101128058
chr1:16656864:16656865:NM_026456:Eloc,-1.2928806302409992
chr1:16657118:16657119:NM_001310470:Eloc,-1.2884881122891843
chr1:15892721:15892722:NM_001033288:Sbspon,1.1040851494156638
chr1:16519114:16519115:NM_001347044:Stau2,0.4344672730004562
chr1:16519301:16519302:NM_001347045:Stau2,0.4341826994366584
chr1:17097888:17097889:NM_020604:Jph1,1.3627265051820163
chr1:17727645:17727646:NR_130314:Gm16070,0.5482878020772348
chr1:18223563:18223564:NR_002879:Defb44-ps,0.2058299030926423
chr1:19103021:19103022:NM_153154:Tfap2d,0.36701595338830173
chr1:20618056:20618057:NM_153179:Pkhd1,0.7210262347585703
chr1:21961941:21961942:NM_023872:Kcnq5,-0.14343955373230258
chr1:21961941:21961942:NM_001160139:Kcnq5,-0.14343955373230258
chr1:21962649:21962650:NM_001310477:Kcnq5,-0.1441338002109139
chr1:22432842:22432843:NM_053270:Rims1,-0.2102177893903735
chr1:22805723:22805724:NM_001012625:Rims1,1.0519484714578473
chr1:22432842:22432843:NM_183018:Rims1,-0.2102177893903735
chr1:22805723:22805724:NM_001012624:Rims1,1.0519484714578473
chr1:22432842:22432843:NM_001012623:Rims1,-0.2102177893903735
chr1:22805723:22805724:NM_001012623:Rims1,1.0519484714578473
chr1:23922380:23922381:NM_028534:Smap1,-1.0110825919613415
chr1:23909735:23909736:NM_001290683:Smap1,-1.1083841084657213
chr1:23909735:23909736:NR_110972:Smap1,-1.1083841084657213
chr1:24587436:24587437:NM_007733:Col19a1,0.595080857685981
chr1:24195202:24195203:NM_001290691:Col9a1,1.1060508066974497
chr1:24177609:24177610:NM_007740:Col9a1,0.9294895179756654
chr1:31176434:31176435:NM_153601:Lgsn,0.3572843817096343
chr1:31222655:31222656:NR_033445:4931428L18Rik,0.2521946831117219
chr1:31096453:31096454:NR_136907:Gm29669,0.3414494744439752
chr1:34011824:34011825:NM_134448:Dst,1.2538754245050412
chr1:34459745:34459746:NM_011206:Ptpn18,-0.8521597809899994
chr1:34011824:34011825:NM_133833:Dst,1.2538754245050412
chr1:33908224:33908225:NM_001276764:Dst,0.32903596844715677
chr1:34849958:34849959:NM_145516:Plekhb2,-0.6692350366848941
chr1:34849958:34849959:NM_175421:Plekhb2,-0.6692350366848941
chr1:36593331:36593332:NM_027957:Fam178b,1.8082452966565346
chr1:36683182:36683183:NM_001126046:Fam178b,0.07170571589698345
chr1:36244301:36244302:NM_198899:Uggt1,-0.3808776854089281
chr1:36445270:36445271:NM_001310517:Lman2l,-0.09719198624873351
chr1:36445270:36445271:NM_001013374:Lman2l,-0.09719198624873351
chr1:37218277:37218278:NM_001282010:Cnga3,1.2577311845381798
chr1:37219204:37219205:NM_009918:Cnga3,1.2709037474430396
chr1:37299837:37299838:NM_030266:Inpp4a,0.3295062950605844
chr1:37541015:37541016:NM_173870:Mgat4a,-0.38511629739321657
chr1:37719810:37719811:NM_028096:2010300C02Rik,2.1177944338510333
chr1:37536403:37536404:NM_001290801:Mgat4a,-0.37431697726577146
chr1:37488604:37488605:NR_024017:4930594C11Rik,-1.8403929442247335
chr1:36939526:36939527:NM_018872:Tmem131,-0.8091012882217036
chr1:37299837:37299838:NM_001290797:Inpp4a,0.3295062950605844
chr1:37890410:37890411:NM_026913:Mitd1,-0.9487711054610769
chr1:37998009:37998010:NM_198303:Eif5b,-1.469922347651727
chr1:38627243:38627244:NM_001290814:Aff3,1.537555140163506
chr1:39720988:39720989:NM_001145660:Rfx8,0.9859465619206365
chr1:39478746:39478747:NM_018775:Tbc1d8,1.3142528369536939
chr1:39194271:39194272:NM_008719:Npas2,1.7331168582638414
chr1:40225079:40225080:NM_008362:Il1r1,0.8419196909507071
chr1:40084767:40084768:NM_010555:Il1r2,0.8499954717950111
chr1:39900912:39900913:NM_001252202:Map4k4,0.4646893858812381
chr1:39900912:39900913:NM_001252201:Map4k4,0.4646893858812381
chr1:39900912:39900913:NM_008696:Map4k4,0.4646893858812381
chr1:39900912:39900913:NM_001252200:Map4k4,0.4646893858812381
chr1:40681711:40681712:NM_001033289:Slc9a2,1.101674613301597
chr1:42851232:42851233:NM_023514:Mrps9,-0.37295707900692293
chr1:43445750:43445751:NM_010879:Nck2,-0.07900568946387444
chr1:43827707:43827708:NM_026430:Uxs1,-0.6286260003734573
chr1:44551670:44551671:NM_028450:Gulp1,0.950478324240304
chr1:44147743:44147744:NM_011729:Ercc5,-0.9636025262602633
chr1:45503281:45503282:NM_007737:Col5a2,0.12047325621176275
chr1:46425517:46425518:NM_001310335:Dnah7c,0.5298792715897923
chr1:50927522:50927523:NM_019790:Tmeff2,1.3584943193159933
chr1:51333778:51333779:NR_045151:9330175M20Rik,1.361311895277544
chr1:51915977:51915978:NM_010863:Myo1b,0.8311280714346803
chr1:52233231:52233232:NM_001081081:Gls,-1.2511218419067687
chr1:51915977:51915978:NM_001161817:Myo1b,0.8311280714346803
chr1:52008239:52008240:NM_011487:Stat4,-1.124610508066881
chr1:51987147:51987148:NM_001308266:Stat4,0.1092220612051986
chr1:51915977:51915978:NM_001290982:Myo1b,0.8311280714346803
chr1:53352751:53352752:NM_133728:Asnsd1,-0.8478368503264881
chr1:52727317:52727318:NM_133829:Mfsd6,-0.08932135898943001
chr1:52727317:52727318:NM_178081:Mfsd6,-0.08932135898943001
chr1:53352751:53352752:NM_001290984:Asnsd1,-0.8478368503264881
chr1:53297027:53297028:NM_153556:Pms1,-0.7168973953935591
chr1:54250682:54250683:NM_030025:Ccdc150,-0.029693910028185305
chr1:54195033:54195034:NM_172655:Hecw2,1.0111723889421163
chr1:54195033:54195034:NM_001001883:Hecw2,1.0111723889421163
chr1:55363468:55363469:NM_029267:Boll,-0.4478184773789317
chr1:54926386:54926387:NM_001081433:Ankrd44,-0.6361883064715678
chr1:55362706:55362707:NM_001113367:Boll,-0.4641961613127814
chr1:55226781:55226782:NM_028713:Rftn2,0.2500324430292574
chr1:55931240:55931241:NR_045837:9130227L01Rik,0.12316807205073954
chr1:56971333:56971334:NM_139146:Satb2,0.7540680423348367
chr1:57406547:57406548:NM_001081181:Maip1,-0.5438867212742289
chr1:58113135:58113136:NM_023617:Aox3,0.3391065834462032
chr1:58029968:58029969:NM_009676:Aox1,0.6439203938808505
chr1:57774860:57774861:NM_144882:Spats2l,1.4645543373687397
chr1:57845570:57845571:NM_001164566:Spats2l,1.1629666150772782
chr1:58586396:58586397:NM_025597:Ndufb3,-0.7531659937044279
chr1:58278325:58278326:NM_001008419:Aox2,1.0590556405383302
chr1:58445150:58445151:NM_022988:Nif3l1,-0.6366445635452067
chr1:59119805:59119806:NM_001037812:Tmem237,-0.21620638977135742
chr1:59120095:59120096:NM_001033449:Tmem237,-0.21387092926152868
chr1:58973570:58973571:NM_172656:Stradb,-0.6783468055480091
chr1:60043121:60043122:NM_001316695:Ica1l,0.08739004682581038
chr1:60043121:60043122:NM_027407:Ica1l,0.08739004682581038
chr1:60409618:60409619:NM_001198570:Abi2,-0.008697062619887033
chr1:60409618:60409619:NM_001198571:Abi2,-0.008697062619887033
chr1:60409618:60409619:NM_198127:Abi2,-0.008697062619887033
chr1:60180598:60180599:NM_173444:Nbeal1,-0.8219855331438239
chr1:60043121:60043122:NM_001316694:Ica1l,0.08739004682581038
chr1:60566764:60566765:NM_001045513:Raph1,-0.3089814738502985
chr1:62703316:62703317:NM_001077407:Nrp2,1.6909778999011507
chr1:62703316:62703317:NM_010939:Nrp2,1.6909778999011507
chr1:62703316:62703317:NM_001077404:Nrp2,1.6909778999011507
chr1:62703316:62703317:NM_001077406:Nrp2,1.6909778999011507
chr1:62703316:62703317:NM_001077403:Nrp2,1.6909778999011507
chr1:62703316:62703317:NM_001077405:Nrp2,1.6909778999011507
chr1:63445890:63445891:NM_011780:Adam23,1.381577571503148
chr1:63200357:63200358:NM_001285937:Zdbf2,0.19488550162221022
chr1:63200357:63200358:NM_001285936:Zdbf2,0.19488550162221022
chr1:63273268:63273269:NM_028673:Zdbf2,0.9277516005772382
chr1:63176821:63176822:NM_001160039:Ndufs1,-0.8769605200374329
chr1:63176821:63176822:NM_001160040:Ndufs1,-0.8769605200374329
chr1:63176821:63176822:NM_145518:Ndufs1,-0.8769605200374329
chr1:63176821:63176822:NM_001160038:Ndufs1,-0.8769605200374329
chr1:63730317:63730318:NM_029696:Mdh1b,-0.8310108471343458
chr1:63273268:63273269:NM_001267872:Zdbf2,0.9277516005772382
chr1:64956823:64956824:NM_001039493:Plekhm3,-0.16133885275952467
chr1:64121388:64121389:NM_033563:Klf7,0.013564416829362243
chr1:65186684:65186685:NM_001310624:Pikfyve,-0.9172699324352732
chr1:65186684:65186685:NM_011086:Pikfyve,-0.9172699324352732
chr1:66468446:66468447:NM_175510:Unc80,0.5243466793488836
chr1:66863308:66863309:NM_007381:Acadl,-0.9409469893077091
chr1:66175328:66175329:NM_008632:Map2,1.2090894212944254
chr1:66175328:66175329:NM_001039934:Map2,1.2090894212944254
chr1:66321723:66321724:NM_001310634:Map2,1.027763513589403
chr1:66700830:66700831:NM_001310644:Rpe,-0.8104682288510945
chr1:66700830:66700831:NM_001310643:Rpe,-0.8104682288510945
chr1:66700830:66700831:NM_001310642:Rpe,-0.8104682288510945
chr1:66700830:66700831:NM_025683:Rpe,-0.8104682288510945
chr1:69685959:69685960:NM_011770:Ikzf2,-1.2278119680898334
chr1:69826969:69826970:NM_001271533:Spag16,0.3817409634390694
chr1:71102971:71102972:NM_007525:Bard1,-1.0846587820619056
chr1:70725714:70725715:NM_177164:Vwc2l,0.1427027798866266
chr1:70725714:70725715:NM_001310658:Vwc2l,0.1427027798866266
chr1:71557155:71557156:NM_026195:Atic,-0.07945390808231839
chr1:72536563:72536564:NM_001045533:March4,1.4997719699882348
chr1:72583250:72583251:NM_018817:Smarcal1,0.5662225582875915
chr1:74124448:74124449:NM_001289895:Tns1,1.237363437177475
chr1:74124446:74124447:NM_027884:Tns1,1.237465338715055
chr1:73864465:73864466:NR_045311:6030407O03Rik,1.4832927135614768
chr1:74285033:74285034:NM_001039509:Pnkd,0.09221094719009433
chr1:75046638:75046639:NM_029342:Nhej1,0.29031219734807645
chr1:75360291:75360292:NM_010043:Des,2.049885318721929
chr1:74588027:74588028:NM_029888:Zfp142,-0.7292647966186458
chr1:74588027:74588028:NM_001310668:Zfp142,-0.7292647966186458
chr1:77515087:77515088:NM_007936:Epha4,1.7713113094417747
chr1:78310345:78310346:NM_001004173:Sgpp2,1.0656913543364677
chr1:78511059:78511060:NM_026713:Mogat1,-0.02112064973728751
chr1:78197135:78197136:NM_008781:Pax3,-0.21987714113696724
chr1:78197135:78197136:NM_001159520:Pax3,-0.21987714113696724
chr1:80665351:80665352:NM_001285927:Dock10,-1.41910018158156
chr1:79858664:79858665:NM_009255:Serpine2,0.9491078465320567
chr1:81077316:81077317:NM_172849:Nyap2,0.5474091278385405
chr1:82339048:82339049:NM_001122685:Rhbdd1,0.23856266888111058
chr1:82586848:82586849:NM_007735:Col4a4,1.724501423435369
chr1:82586920:82586921:NM_007734:Col4a3,1.724312262495225
chr1:82316578:82316579:NM_029777:Rhbdd1,-0.10807226671768165
chr1:83408199:83408200:NM_172430:Sphkap,0.83346530476375
chr1:84696220:84696221:NM_152915:Dner,1.1599930680544202
chr1:84839303:84839304:NM_133975:Trip12,-1.2594780195545037
chr1:84284644:84284645:NM_001003948:Pid1,0.3620983315923854
chr1:85598809:85598810:NM_030194:Sp110,-2.1092812094342137
chr1:85603890:85603891:NM_175397:Sp110,-2.157304589895255
chr1:85736605:85736606:NM_177055:A630001G21Rik,-1.4314712757028916
chr1:86154779:86154780:NM_027456:Armc9,-0.27240347222899014
chr1:86154779:86154780:NM_001310702:Armc9,-0.27240347222899014
chr1:86154779:86154780:NM_030184:Armc9,-0.27240347222899014
chr1:86064618:86064619:NM_027357:Psmd1,0.019900606771859296
chr1:88008550:88008551:NM_001198573:Usp40,-0.3815334478351519
chr1:87620311:87620312:NM_001110192:Inpp5d,-1.2931441371995473
chr1:87326997:87326998:NM_001110212:Gigyf2,-0.5601647018213844
chr1:87264363:87264364:NM_028889:Efhd1,1.1171018897731557
chr1:87620311:87620312:NR_122078:Inpp5d,-1.2931441371995473
chr1:87620311:87620312:NM_001110193:Inpp5d,-1.2931441371995473
chr1:87326997:87326998:NM_146112:Gigyf2,-0.5601647018213844
chr1:87573869:87573870:NM_001111314:Ngef,1.2072268277340916
chr1:87803679:87803680:NM_009118:Sag,0.43219598672353404
chr1:87620311:87620312:NM_010566:Inpp5d,-1.2931441371995473
chr1:88008550:88008551:NM_001033291:Usp40,-0.3815334478351519
chr1:88166011:88166012:NM_201643:Ugt1a5,-0.03998283491023769
chr1:88103256:88103257:NM_201410:Ugt1a6b,-0.6261719059809768
chr1:88134808:88134809:NM_145079:Ugt1a6a,0.2685278789377781
chr1:88306711:88306712:NM_134252:Trpm8,-0.1276179915905173
chr1:88095000:88095001:NM_201642:Ugt1a7c,-0.8776182094363218
chr1:88200610:88200611:NM_013701:Ugt1a2,0.2494432499881043
chr1:89454810:89454811:NM_178119:Agap1,1.5032467278027248
chr1:89454810:89454811:NM_001037136:Agap1,1.5032467278027248
chr1:89406132:89406133:NR_040482:C030007H22Rik,1.531592625624053
chr1:90153400:90153401:NM_029122:Iqca,1.8163858325601292
chr1:90967666:90967667:NM_001159725:Rab17,1.8753824430889574
chr1:90843970:90843971:NM_001243009:Col6a3,1.554530450981992
chr1:90969619:90969620:NM_008998:Rab17,1.8139304073516838
chr1:91053443:91053444:NM_008515:Lrrfip1,-0.20887025035306664
chr1:90998726:90998727:NM_001111312:Lrrfip1,0.7345611023681067
chr1:91053443:91053444:NM_001111311:Lrrfip1,-0.20887025035306664
chr1:91053443:91053444:NM_001310732:Lrrfip1,-0.20887025035306664
chr1:90843970:90843971:NM_001243008:Col6a3,1.554530450981992
chr1:92180340:92180341:NM_207225:Hdac4,0.20232348178635315
chr1:91351072:91351073:NM_027551:Klhl30,0.6607270947976333
chr1:93101873:93101874:NM_008440:Kif1a,1.7020469415979462
chr1:93101873:93101874:NM_001110315:Kif1a,1.7020469415979462
chr1:93101873:93101874:NM_001294149:Kif1a,1.7020469415979462
chr1:93082479:93082480:NM_001294150:Kif1a,1.1953443318117893
chr1:93168422:93168423:NM_001310428:Crocc2,1.5045422688395649
chr1:93754837:93754838:NM_025920:Thap4,-0.8817406934089606
chr1:93825239:93825240:NM_001310767:D2hgdh,-0.33952237048666156
chr1:93512103:93512104:NM_145519:Farp2,-0.7475654660566095
chr1:93478916:93478917:NM_133808:Hdlbp,-1.283625835662107
chr1:93825239:93825240:NM_178882:D2hgdh,-0.33952237048666156
chr1:93731925:93731926:NM_001310761:Thap4,0.04821607586081131
chr1:96872170:96872171:NM_172658:Slco4c1,0.7197502405154689
chr1:97128302:97128303:NM_028942:Slco6c1,-1.072582877234845
chr1:96997559:96997560:NR_120500:Slco6b1,-0.333177462298683
chr1:98421123:98421124:NM_027584:Slco6d1,-0.6504612509089536
chr1:98047792:98047793:NR_037993:B230216N24Rik,0.3088462048210153
chr1:97770171:97770172:NM_001310773:Gin1,-0.9290292433471045
chr1:97662017:97662018:NM_133825:D1Ertd622e,-0.5433920652786655
chr1:98421123:98421124:NM_001164233:Slco6d1,-0.6504612509089536
chr1:98095631:98095632:NM_013626:Pam,0.10162104120052926
chr1:97770171:97770172:NM_026250:Gin1,-0.9290292433471045
chr1:99772764:99772765:NM_172851:Cntnap5b,-0.1451361831000301
chr1:105663675:105663676:NM_013784:Pign,-1.0198779145883463
chr1:106714289:106714290:NM_009741:Bcl2,-0.2750832405791997
chr1:106171868:106171869:NM_133821:Phlpp1,0.18476219851257988
chr1:106171523:106171524:NR_040630:Gm20753,0.18419427155531462
chr1:119053618:119053619:NM_001081125:Gli2,1.9769263139358833
chr1:119837070:119837071:NM_019933:Ptpn4,-0.051554589190935425
chr1:119995209:119995210:NM_001115074:Cfap221,0.923673466427013
chr1:120006979:120006980:NM_001012322:Sctr,1.013199031561025
chr1:120006979:120006980:NM_001311077:Sctr,1.013199031561025
chr1:121431066:121431067:NM_029955:Ccdc93,-0.3060640203765611
chr1:121087404:121087405:NR_038008:Celrr,1.104567178718692
chr1:121431066:121431067:NM_001025156:Ccdc93,-0.3060640203765611
chr1:121087404:121087405:NR_110450:Celrr,1.104567178718692
chr1:125561015:125561016:NM_028787:Slc35f5,-0.34616082333332243
chr1:126492926:126492927:NM_172484:Nckap5,1.5495386663313915
chr1:126830631:126830632:NM_176957:Nckap5,1.0974702596125898
chr1:126830631:126830632:NM_001081756:Nckap5,1.0974702596125898
chr1:127678020:127678021:NM_028135:Tmem163,0.05742285430841698
chr1:127204985:127204986:NM_145128:Mgat5,-0.07198955464818528
chr1:127774163:127774164:NM_028399:Ccnt2,-0.9773804136702826
chr1:128328317:128328318:NM_001081078:Lct,-0.03624204912465471
chr1:128103046:128103047:NM_001285945:Zranb3,-1.1129966117543617
chr1:128103305:128103306:NM_181750:R3hdm1,-1.113437089384213
chr1:128102470:128102471:NM_027678:Zranb3,-1.1065913983561657
chr1:130800901:130800902:NM_144960:Fcamr,1.0509902745706714
chr1:130423042:130423043:NM_007827:Cd55b,-0.572964004537218
chr1:130681570:130681571:NR_028304:C4bp-ps1,0.4236657042541583
chr1:130800901:130800902:NM_001170632:Fcamr,1.0509902745706714
